CODEISIN;CATV;31/12/2019;02/01/2020;03/01/2020;06/01/2020;07/01/2020;08/01/2020;09/01/2020;10/01/2020;13/01/2020;14/01/2020;15/01/2020;16/01/2020;17/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;27/01/2020;28/01/2020;29/01/2020;30/01/2020;31/01/2020;03/02/2020;04/02/2020;05/02/2020;06/02/2020;07/02/2020;10/02/2020;11/02/2020;12/02/2020;13/02/2020;14/02/2020;17/02/2020;18/02/2020;19/02/2020;20/02/2020;21/02/2020;24/02/2020;25/02/2020;26/02/2020;27/02/2020;28/02/2020;02/03/2020;03/03/2020;04/03/2020;05/03/2020;06/03/2020;09/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;16/03/2020;17/03/2020;18/03/2020;19/03/2020;20/03/2020;23/03/2020;24/03/2020;25/03/2020;26/03/2020;27/03/2020;30/03/2020;31/03/2020;01/04/2020;02/04/2020;03/04/2020;06/04/2020;07/04/2020;08/04/2020;09/04/2020;14/04/2020;15/04/2020;16/04/2020;17/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;18/05/2020;19/05/2020;20/05/2020;22/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;29/06/2020;30/06/2020;01/07/2020;02/07/2020;03/07/2020;06/07/2020;07/07/2020;08/07/2020;09/07/2020;10/07/2020;13/07/2020;15/07/2020;16/07/2020;17/07/2020;20/07/2020;21/07/2020;22/07/2020;23/07/2020;24/07/2020;27/07/2020;28/07/2020;SOM;;-1,04454E-05;-1,04454E-05
XS1558013014;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1,1118E-06;-9,637E-07;1,23E-08;1,23E-08;1,23E-08;6,43E-08;-2,8E-09;1,23E-08;1,23E-08;3,69E-08;1,23E-08;1,23E-08;1,09E-08;1,09E-08;3,69E-08;0;0,000000011;4,023E-07;;;
XS1573156681;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1573156681;VMOB;0;4,2019E-06;1,6712E-06;-1,386E-07;1,9036E-06;1,2627E-06;1,6875E-06;0,000002281;7,578E-07;-1,5323E-06;2,1164E-06;7,059E-07;4,4267E-06;0,000001162;3,871E-07;2,3276E-06;3,1558E-06;3,7762E-06;9,902E-07;4,113E-07;9,02E-08;1,3285E-06;4,2138E-06;2,2277E-06;-3,6063E-06;2,3792E-06;0,000001689;1,7823E-06;1,2316E-06;2,6249E-06;1,9331E-06;2,6518E-06;6,7846E-06;1,5717E-06;-4,752E-07;2,4251E-06;-1,4284E-06;0,00000255;1,3628E-06;-2,967E-07;2,0935E-06;-1,7764E-06;-3,5313E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,93795E-05;;;
XS1586146851;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1586146851;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1,66E-08;4,97E-08;1,66E-08;1,66E-08;1,66E-08;1,66E-08;4,97E-08;0,000000635;1,62E-08;-4,566E-07;5,71E-08;7,529E-07;5,51E-08;1,942E-07;1,906E-07;1,918E-07;0,000000579;3,861E-07;1,929E-07;0,000000193;5,791E-07;1,845E-07;1,833E-07;1,772E-07;1,772E-07;5,462E-07;1,809E-07;1,797E-07;5,3778E-06;;;
XS1590503279;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1590503279;VMOB;0;3,55E-08;0,000000106;3,52E-08;3,54E-08;3,52E-08;3,54E-08;1,058E-07;3,52E-08;3,54E-08;3,52E-08;3,51E-08;1,042E-07;3,44E-08;3,46E-08;3,44E-08;3,46E-08;1,034E-07;3,46E-08;3,39E-08;3,42E-08;3,43E-08;1,034E-07;3,43E-08;3,44E-08;3,51E-08;3,47E-08;1,042E-07;3,48E-08;3,47E-08;3,48E-08;3,47E-08;1,042E-07;3,48E-08;3,47E-08;3,48E-08;3,47E-08;1,019E-07;3,36E-08;3,36E-08;3,35E-08;2,96E-08;8,75E-08;0,000000029;2,96E-08;2,92E-08;2,96E-08;9,03E-08;3,04E-08;3,04E-08;3,02E-08;3,06E-08;9,61E-08;3,23E-08;3,25E-08;3,28E-08;3,27E-08;9,88E-08;3,32E-08;3,37E-08;3,42E-08;3,42E-08;1,053E-07;3,51E-08;3,51E-08;3,51E-08;3,51E-08;0,000000104;3,54E-08;3,31E-08;3,37E-08;1,685E-07;3,37E-08;3,39E-08;0,000000034;1,025E-07;3,42E-08;3,44E-08;3,49E-08;3,49E-08;1,038E-07;3,49E-08;3,51E-08;3,54E-08;1,424E-07;3,57E-08;3,58E-08;3,59E-08;1,434E-07;3,59E-08;3,61E-08;3,59E-08;3,63E-08;0,000000109;3,66E-08;3,66E-08;7,36E-08;0,000000111;0,000000037;0,000000116;0,000000097;0,000000097;3,879E-07;0,000000097;0,000000097;9,76E-08;2,892E-07;9,64E-08;9,68E-08;9,82E-08;0,000000097;0,000000291;0,000000097;0,000000097;9,76E-08;9,87E-08;2,966E-07;9,89E-08;9,89E-08;9,89E-08;9,89E-08;2,964E-07;9,89E-08;9,89E-08;1,001E-07;9,95E-08;0,000000302;9,57E-08;9,64E-08;9,46E-08;9,46E-08;2,855E-07;1,904E-07;0,000000095;9,52E-08;2,855E-07;9,15E-08;9,09E-08;8,78E-08;8,72E-08;2,706E-07;8,96E-08;0,000000089;0,000011139;;;
XS1594368539;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2,88E-08;9,6E-09;9,6E-09;9,6E-09;9,6E-09;2,88E-08;9,6E-09;1,06E-08;1,06E-08;4,23E-08;1,06E-08;1,06E-08;1,06E-08;4,23E-08;1,06E-08;1,06E-08;1,06E-08;1,06E-08;3,17E-08;1,06E-08;1,06E-08;2,11E-08;3,17E-08;1,06E-08;1,06E-08;1,06E-08;1,06E-08;4,23E-08;1,15E-08;1,15E-08;1,15E-08;3,17E-08;1,06E-08;1,15E-08;1,15E-08;1,15E-08;3,46E-08;1,15E-08;1,15E-08;1,15E-08;1,15E-08;3,46E-08;1,15E-08;1,15E-08;1,15E-08;1,15E-08;3,46E-08;1,15E-08;1,15E-08;1,15E-08;1,15E-08;0,000000034;1,11E-08;1,06E-08;1,06E-08;1,06E-08;0;0,000000005;0,000000005;4,9E-09;1,49E-08;0,000000005;0,000000005;4,5E-09;4,5E-09;1,48E-08;0,000000005;0,000000005;9,796E-07;;;
XS1604200904;VMOB;0;2,52E-08;7,56E-08;2,52E-08;2,52E-08;2,52E-08;2,52E-08;7,56E-08;2,49E-08;2,49E-08;2,48E-08;2,48E-08;7,35E-08;2,45E-08;2,45E-08;2,45E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2,82E-08;0,000000007;7,4E-09;7,4E-09;2,22E-08;7,4E-09;7,4E-09;7,4E-09;7,4E-09;2,22E-08;7,4E-09;7,4E-09;7,4E-09;0,000000031;0;1,58E-08;1,58E-08;6,33E-08;1,58E-08;1,58E-08;1,58E-08;1,58E-08;4,75E-08;1,58E-08;1,58E-08;3,17E-08;4,75E-08;1,65E-08;1,66E-08;1,65E-08;1,66E-08;6,62E-08;1,66E-08;1,65E-08;1,66E-08;4,96E-08;1,66E-08;1,65E-08;1,65E-08;1,66E-08;4,96E-08;1,66E-08;1,65E-08;1,66E-08;1,65E-08;4,96E-08;1,66E-08;1,65E-08;1,66E-08;1,65E-08;4,96E-08;1,66E-08;1,65E-08;1,73E-08;1,73E-08;5,18E-08;1,65E-08;1,65E-08;1,58E-08;1,65E-08;4,96E-08;3,31E-08;1,65E-08;1,65E-08;4,97E-08;1,58E-08;1,58E-08;1,51E-08;1,51E-08;4,53E-08;1,51E-08;1,51E-08;2,0838E-06;;;
XS1619284372;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1619284372;VMOB;0;3,64E-08;1,088E-07;3,64E-08;3,62E-08;3,64E-08;3,64E-08;1,088E-07;3,64E-08;3,62E-08;3,64E-08;3,57E-08;1,066E-07;3,56E-08;3,54E-08;3,53E-08;3,54E-08;1,066E-07;3,56E-08;3,49E-08;3,51E-08;3,49E-08;1,058E-07;3,49E-08;3,56E-08;3,58E-08;3,57E-08;1,074E-07;3,57E-08;3,56E-08;3,57E-08;3,58E-08;1,074E-07;3,57E-08;3,56E-08;3,57E-08;3,58E-08;1,043E-07;3,44E-08;3,38E-08;3,35E-08;3,38E-08;0,000000099;0,000000033;3,37E-08;0,000000033;3,35E-08;0,000000102;3,42E-08;3,45E-08;3,42E-08;3,48E-08;1,087E-07;3,65E-08;3,67E-08;0,000000037;0,000000037;1,118E-07;3,77E-08;0,000000038;3,87E-08;3,88E-08;1,192E-07;3,98E-08;0,00000004;4,03E-08;4,02E-08;1,193E-07;4,02E-08;3,78E-08;3,82E-08;2,226E-07;3,81E-08;4,38E-08;0,000000044;1,328E-07;4,42E-08;4,43E-08;4,47E-08;0,000000045;1,342E-07;0,000000045;4,52E-08;4,55E-08;0,000000184;4,62E-08;0,000000046;4,62E-08;0,000000185;4,65E-08;4,65E-08;4,68E-08;0,000000047;0,000000141;4,72E-08;4,73E-08;0,000000095;1,425E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,6319E-06;;;
XS1622630132;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1622630132;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4,92E-08;1,967E-07;4,93E-08;5,07E-08;5,07E-08;3,232E-07;8,61E-08;9,41E-08;1,192E-07;1,178E-07;6,662E-07;1,181E-07;1,973E-07;1,973E-07;0,0000002;5,999E-07;1,987E-07;0,0000002;1,986E-07;0,0000002;5,958E-07;1,986E-07;1,986E-07;2,014E-07;2,014E-07;6,082E-07;1,918E-07;1,932E-07;3,437E-07;1,916E-07;8,095E-07;5,397E-07;2,699E-07;2,699E-07;8,054E-07;2,576E-07;2,562E-07;0,000000248;2,466E-07;7,602E-07;2,534E-07;2,507E-07;1,18045E-05;;;
XS1642546078;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1642546078;VMOB;0;3,4E-09;0,00000001;3,3E-09;9,5E-09;9,5E-09;9,5E-09;2,84E-08;9,3E-09;9,3E-09;9,3E-09;9,3E-09;2,78E-08;9,3E-09;9,1E-09;9,1E-09;9,3E-09;2,78E-08;9,3E-09;9,1E-09;9,1E-09;9,1E-09;2,72E-08;9,1E-09;9,3E-09;9,3E-09;9,3E-09;2,78E-08;9,3E-09;9,3E-09;9,3E-09;9,3E-09;2,78E-08;9,3E-09;9,3E-09;9,3E-09;9,3E-09;2,72E-08;8,9E-09;8,9E-09;8,9E-09;8,9E-09;0,000000026;8,7E-09;8,9E-09;8,7E-09;8,9E-09;2,72E-08;9,1E-09;9,1E-09;9,1E-09;9,1E-09;2,84E-08;9,7E-09;9,7E-09;9,7E-09;9,7E-09;2,96E-08;9,8E-09;9,8E-09;1,01E-08;0,00000001;3,13E-08;1,05E-08;1,04E-08;1,04E-08;1,04E-08;3,14E-08;0;1,58E-08;1,58E-08;7,92E-08;1,58E-08;1,62E-08;2,93E-08;6,19E-08;2,28E-08;2,28E-08;2,31E-08;2,31E-08;6,94E-08;2,31E-08;2,35E-08;2,34E-08;0,000000095;2,38E-08;2,37E-08;2,38E-08;0,000000095;0,000000024;2,41E-08;2,41E-08;0,000000024;7,32E-08;2,44E-08;2,44E-08;4,87E-08;7,41E-08;2,47E-08;0,000000025;0,000000025;2,54E-08;1,013E-07;2,54E-08;2,54E-08;2,56E-08;0,000000076;2,54E-08;2,54E-08;2,56E-08;2,54E-08;0,000000076;2,54E-08;2,53E-08;2,57E-08;0,000000026;7,79E-08;2,59E-08;0,000000026;0,000000026;2,59E-08;7,69E-08;2,57E-08;2,57E-08;2,59E-08;0,000000026;7,89E-08;0,000000025;4,6E-09;4,6E-09;4,5E-09;1,38E-08;9,2E-09;4,6E-09;4,6E-09;1,38E-08;4,5E-09;4,3E-09;4,2E-09;4,2E-09;0,000000013;4,3E-09;4,2E-09;3,1282E-06;;;
XS1664643746;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1664643746;VMOB;0;2,73E-08;8,17E-08;2,72E-08;2,73E-08;2,72E-08;2,73E-08;8,17E-08;2,72E-08;2,73E-08;2,72E-08;0,000000027;7,99E-08;2,67E-08;2,67E-08;2,63E-08;2,67E-08;7,99E-08;2,67E-08;0,000000026;2,64E-08;2,64E-08;7,91E-08;2,64E-08;2,66E-08;0,000000027;2,69E-08;8,08E-08;2,67E-08;2,66E-08;2,67E-08;2,66E-08;0,00000008;2,66E-08;2,35E-08;2,35E-08;2,36E-08;6,89E-08;2,28E-08;2,27E-08;2,25E-08;2,27E-08;6,68E-08;2,22E-08;2,27E-08;2,23E-08;2,25E-08;6,89E-08;2,33E-08;2,32E-08;2,32E-08;2,35E-08;7,35E-08;2,45E-08;3,26E-08;2,51E-08;2,89E-08;8,68E-08;2,92E-08;2,94E-08;2,99E-08;3,01E-08;0,000000092;3,09E-08;0,000000031;3,11E-08;3,11E-08;9,28E-08;3,09E-08;2,91E-08;3,99E-08;1,692E-07;0,000000035;3,51E-08;3,53E-08;1,068E-07;3,56E-08;3,56E-08;3,61E-08;3,62E-08;1,082E-07;3,62E-08;3,63E-08;3,66E-08;1,474E-07;0,000000037;3,71E-08;3,72E-08;1,482E-07;3,74E-08;3,73E-08;3,75E-08;3,75E-08;1,135E-07;3,78E-08;1,018E-07;2,036E-07;3,075E-07;1,025E-07;1,038E-07;1,044E-07;1,044E-07;4,179E-07;1,051E-07;1,051E-07;1,058E-07;3,133E-07;1,044E-07;1,044E-07;1,059E-07;1,044E-07;3,133E-07;1,051E-07;1,051E-07;1,051E-07;1,064E-07;3,194E-07;1,064E-07;1,064E-07;1,064E-07;1,064E-07;3,194E-07;1,064E-07;1,064E-07;1,071E-07;1,071E-07;3,162E-07;1,109E-07;1,033E-07;1,018E-07;1,018E-07;2,999E-07;2,124E-07;1,025E-07;1,026E-07;3,074E-07;9,85E-08;9,78E-08;9,45E-08;9,39E-08;2,897E-07;9,65E-08;9,58E-08;0,000011404;;;
XS1729872652;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,7E-09;4,7E-09;4,9E-09;0,000000014;4,7E-09;4,9E-09;4,9E-09;4,9E-09;0,000000014;4,7E-09;4,7E-09;4,9E-09;4,9E-09;1,47E-08;4,9E-09;4,9E-09;4,9E-09;4,9E-09;1,47E-08;4,9E-09;4,9E-09;4,9E-09;4,9E-09;1,47E-08;4,7E-09;4,7E-09;4,7E-09;4,7E-09;0,000000014;9,3E-09;4,7E-09;4,7E-09;0,000000014;4,4E-09;4,4E-09;4,4E-09;4,5E-09;1,33E-08;4,4E-09;4,5E-09;2,696E-07;;;
XS1753030490;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1757442071;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0,000000019;6,3E-09;6,6E-09;6,7E-09;1,99E-08;6,7E-09;6,6E-09;6,6E-09;6,7E-09;0,00000002;0;1,98E-08;1,98E-08;8,29E-08;2,07E-08;2,07E-08;2,07E-08;8,29E-08;2,07E-08;2,07E-08;2,07E-08;2,07E-08;6,21E-08;2,07E-08;2,07E-08;4,14E-08;6,21E-08;2,07E-08;2,16E-08;2,17E-08;2,17E-08;8,66E-08;2,17E-08;2,17E-08;2,16E-08;0,000000065;2,17E-08;2,17E-08;2,16E-08;2,17E-08;0,000000065;2,17E-08;2,16E-08;2,17E-08;2,17E-08;0,000000065;2,16E-08;2,17E-08;2,17E-08;2,16E-08;0,000000065;4,43E-08;4,43E-08;4,42E-08;4,43E-08;0,000000133;4,49E-08;4,23E-08;4,24E-08;4,24E-08;1,249E-07;0,000000087;4,24E-08;4,23E-08;1,271E-07;4,05E-08;4,05E-08;3,95E-08;3,86E-08;1,215E-07;0;5,5E-09;2,6116E-06;;;
XS1821814800;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
XS1821814800;VMOB;0;7,5E-09;2,23E-08;7,5E-09;7,5E-09;7,5E-09;7,5E-09;2,24E-08;7,5E-09;7,5E-09;7,5E-09;7,4E-09;2,22E-08;7,3E-09;7,2E-09;7,3E-09;7,3E-09;2,19E-08;7,3E-09;7,2E-09;7,2E-09;7,1E-09;2,19E-08;7,3E-09;7,3E-09;7,4E-09;7,4E-09;2,21E-08;7,4E-09;7,4E-09;7,4E-09;7,4E-09;4E-10;0,000000004;3,9E-09;3,9E-09;3,9E-09;1,15E-08;0,000000008;3,8E-09;5,9E-09;5,9E-09;1,75E-08;5,8E-09;5,9E-09;5,7E-09;5,8E-09;1,79E-08;0,000000006;6,1E-09;0,000000006;0,000000006;0,000000019;6,3E-09;6,4E-09;6,4E-09;6,6E-09;1,95E-08;6,6E-09;6,7E-09;6,6E-09;6,6E-09;2,06E-08;6,8E-09;6,9E-09;6,9E-09;7,1E-09;2,05E-08;7,1E-09;6,5E-09;6,5E-09;0,000000033;6,4E-09;6,6E-09;6,5E-09;1,95E-08;6,6E-09;6,5E-09;6,5E-09;6,5E-09;1,96E-08;6,5E-09;6,6E-09;6,7E-09;2,68E-08;6,7E-09;6,7E-09;6,7E-09;0,000000027;6,7E-09;6,9E-09;6,8E-09;-2,92E-08;2,236E-07;7,45E-08;7,44E-08;1,491E-07;2,251E-07;7,56E-08;7,61E-08;7,66E-08;0,000000077;3,105E-07;7,81E-08;7,81E-08;7,92E-08;2,342E-07;7,86E-08;7,91E-08;8,02E-08;7,92E-08;2,359E-07;0,000000079;7,91E-08;7,92E-08;8,07E-08;2,421E-07;8,07E-08;8,07E-08;8,05E-08;8,07E-08;2,421E-07;8,07E-08;8,07E-08;8,12E-08;8,12E-08;2,466E-07;7,81E-08;7,86E-08;7,71E-08;7,76E-08;2,343E-07;1,562E-07;7,81E-08;7,81E-08;2,328E-07;7,45E-08;7,44E-08;0,000000072;7,15E-08;2,221E-07;7,35E-08;0,000000073;6,6654E-06;;;
XS1824431313;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
