CODEISIN;CATV;PERF_POS_1M;PERF_POS_3M;PERF_POS_YTD;PERF_POS_DEB;CTRB_POS_1M;CTRB_POS_3M;CTRB_POS_YTD;CTRB_POS_DEB;CTRB_PORT_1M;CTRB_PORT_3M;CTRB_PORT_YTD;CTRB_PORT_DEB;PERF_PORT_1M;PERF_PORT_3M;PERF_PORT_YTD;PERF_PORT_DEB;PNL_PORT_1M;PNL_PORT_3M;PNL_PORT_YTD;PNL_PORT_DEB;CTRB_VENTE_1M;CTRB_VENTE_3M;CTRB_VENTE_YTD;CTRB_VENTE_DEB;PNL_VENTE_1M;PNL_VENTE_3M;PNL_VENTE_YTD;PNL_VENTE_DEB;FRAIS_1M;FRAIS_3M;FRAIS_YTD;FRAIS_DEB;CTRB_FRAIS_1M;CTRB_FRAIS_3M;CTRB_FRAIS_YTD;CTRB_FRAIS_DEB;C_D
FR0011502830;VMOB;0,0000000000;0,0000000000;-0,0112715048;-0,0112715048;0,0000000000;0,0000000000;-0,0002608564;-0,0002608564;0,0000000000;0,0000000000;0,0002719704;0,0002719704;0,0000000000;0,0000000000;0,0117042301;0,0117042301;0,0000000000;0,0000000000;262897,4700000000;262897,4700000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0011560986;VMOB;-0,0018372074;-0,0071212196;-0,0192003924;-0,0192003924;-0,0000391507;-0,0001106079;-0,0003649290;-0,0003649290;0,0000620218;0,0001783990;0,0004280818;0,0004280818;0,0028415302;0,0080806002;0,0215778702;0,0215778702;56546,4500000000;155973,3475409836;397823,1080317812;397823,1080317812;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;240,5500000000;543,1400000000;543,1400000000;0,0000000000;0,0000002870;0,0000005654;0,0000005654;EUR
FR0011703776;VMOB;-0,0015833746;-0,0047842170;;;-0,0000013264;-0,0000024275;-0,0000040836;-0,0000040836;0,0000022503;0,0000040158;0,0000053968;0,0000053968;0,0027322333;0,0077698000;0,0118681667;0,0118681667;2057,7200000000;3568,9900000000;4798,5000000000;4798,5000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;70,2000000000;70,2000000000;109,0800000000;109,0800000000;0,0000000743;0,0000000743;0,0000001141;0,0000001141;EUR
FR0011731876;VMOB;0,0016200046;0,0061398692;;;0,0000157601;0,0000563217;-0,0000789975;-0,0000789975;0,0000292578;0,0000737940;0,0001281952;0,0001281952;0,0022950796;0,0065266401;0,0124795052;0,0124795052;26881,1074936754;65388,3074936754;115736,6384936754;115736,6384936754;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;962,6200000000;1170,4200000000;1995,6700000000;1995,6700000000;0,0000010260;0,0000012445;0,0000020312;0,0000020312;EUR
FR0011769090;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0011769090;VMOB;-0,0009225275;0,0007651033;;;-0,0000079519;0,0000305511;-0,0001983128;-0,0001983128;0,0000248642;0,0000737231;0,0001494603;0,0001494603;0,0027397200;0,0077910901;0,0164353171;0,0164353171;22895,8400000000;65110,1400000000;136506,1425662825;136506,1425662825;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1303,7900000000;1303,7900000000;0,0000000000;0,0000000000;0,0000012086;0,0000012086;EUR
FR0011912872;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0011912872;VMOB;0,0005924171;-0,0008873114;;;0,0000006536;-0,0000010193;-0,0000023642;-0,0000023642;0,0000028417;0,0000076392;0,0000107577;0,0000107577;0,0021917917;0,0062328800;0,0089673700;0,0089673700;2630,1500000000;6780,8260000000;9515,3160000000;9515,3160000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;35,0000000000;183,1100000000;183,1100000000;0,0000000000;0,0000000363;0,0000001910;0,0000001910;EUR
FR0011921881;VMOB;;;;;-0,0000036338;-0,0000036338;-0,0000036338;-0,0000036338;0,0000048422;0,0000048422;0,0000048422;0,0000048422;0,0006506812;0,0006506812;0,0006506812;0,0006506812;4489,7000000000;4489,7000000000;4489,7000000000;4489,7000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;60,0000000000;60,0000000000;60,0000000000;60,0000000000;0,0000000639;0,0000000639;0,0000000639;0,0000000639;EUR
FR0011993120;VMOB;-0,0025025025;;;;-0,0000345458;-0,0001607237;-0,0001607237;-0,0001607237;0,0000303582;0,0000838320;0,0000838320;0,0000838320;0,0021917800;0,0058872284;0,0058872284;0,0058872284;28493,1400000000;74823,2348000000;74823,2348000000;74823,2348000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;163,9200000000;163,9200000000;163,9200000000;0,0000000000;0,0000001838;0,0000001838;0,0000001838;EUR
FR0012300820;VMOB;-0,0009476782;-0,0003493537;;;-0,0000015204;-0,0000004246;0,0000003538;0,0000003538;0,0000015832;0,0000047044;0,0000074752;0,0000074752;0,0009836000;0,0027971333;0,0044877067;0,0044877067;1475,4000000000;4195,7000000000;6731,5600000000;6731,5600000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;218,6800000000;218,6800000000;0,0000000000;0,0000000000;0,0000002332;0,0000002332;EUR
FR0012830685;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0012830685;VMOB;0,0000000000;0,0000000000;-0,0053186201;-0,0053186201;0,0000000000;0,0000000000;-0,0000338113;-0,0000338113;0,0000000000;0,0000000000;0,0000386050;0,0000386050;0,0000000000;0,0000000000;0,0059699000;0,0059699000;0,0000000000;0,0000000000;39946,4128571429;39946,4128571429;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;721,0900000000;721,0900000000;0,0000000000;0,0000000000;0,0000006886;0,0000006886;EUR
FR0012872174;VMOB;-0,0011467550;;;;-0,0000088435;-0,0000314955;-0,0000314955;-0,0000314955;0,0000217793;0,0000426920;0,0000426920;0,0000426920;0,0025281222;0,0048849011;0,0048849011;0,0048849011;20221,0373722023;38226,8411559861;38226,8411559861;38226,8411559861;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;398,0500000000;568,8900000000;568,8900000000;568,8900000000;0,0000004262;0,0000006276;0,0000006276;0,0000006276;EUR
FR0013066669;VMOB;0,0032131740;0,0008013623;-0,0125518877;-0,0125518877;0,0000474311;0,0000524215;-0,0000603628;-0,0000603628;0,0000239480;0,0000711908;0,0001619218;0,0001619218;0,0016393500;0,0046618904;0,0124487706;0,0124487706;22295,1600000000;63401,7100000000;151875,0000000000;151875,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;617,5800000000;617,5800000000;0,0000000000;0,0000000000;0,0000006127;0,0000006127;EUR
FR0013241130;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0013241130;VMOB;0,0014182287;0,0069608576;;;0,0000066620;0,0000300851;0,0000942147;0,0000942147;0,0000029306;0,0000085708;0,0000124731;0,0000124731;0,0006195500;0,0017361000;0,0026076062;0,0026076062;2726,0200000000;7616,2172727273;11192,6229870130;11192,6229870130;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;632,9400000000;632,9400000000;0,0000000000;0,0000000000;0,0000006635;0,0000006635;EUR
FR0013241379;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0013241379;VMOB;0,0000000000;0,0008006405;-0,0003998401;-0,0003998401;0,0000000000;0,0000083351;-0,0000021615;-0,0000021615;0,0000000000;0,0000014731;0,0000050855;0,0000050855;0,0000000000;0,0001320002;0,0004995561;0,0004995561;0,0000000000;1263,7700000000;4782,7500000000;4782,7500000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0013250685;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0013250685;VMOB;0,0038271729;0,0118781726;-0,0068752491;-0,0068752491;0,0000155277;0,0000446271;-0,0000160552;-0,0000160552;0,0000007215;0,0000028704;0,0000070761;0,0000070761;0,0001884513;0,0007615604;0,0020229786;0,0020229786;680,7918181818;2572,0518181818;6734,7318181818;6734,7318181818;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;292,3300000000;292,3300000000;292,3300000000;292,3300000000;0,0000003118;0,0000003118;0,0000003118;0,0000003118;EUR
FR0013260486;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0013260486;VMOB;0,0058068460;0,0193062152;;;0,0000392948;0,0001111689;0,0000131918;0,0000131918;0,0000018901;0,0000044185;0,0000061524;0,0000061524;0,0002773308;0,0007427463;0,0011298863;0,0011298863;1802,6500000000;4087,6777777778;5750,3639807853;5750,3639807853;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;287,6000000000;2505,6000000000;2505,6000000000;0,0000000000;0,0000003249;0,0000023948;0,0000023948;EUR
FR0013368065;VMOB;-0,0000502410;-0,0002841646;-0,0016254488;-0,0016254488;-0,0000013816;-0,0000112520;-0,0000526385;-0,0000526385;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;60,0000000000;180,0000000000;450,0000000000;450,0000000000;0,0000000645;0,0000002028;0,0000004830;0,0000004830;EUR
FR0013444841;VMOB;0,0000000000;0,0010996151;;;0,0000000000;0,0000031884;0,0000639829;0,0000639829;0,0000000000;0,0000000587;0,0000019462;0,0000019462;0,0000000000;0,0000101100;0,0003609640;0,0003609640;0,0000000000;50,5500000000;1804,8200000000;1804,8200000000;0,0000000000;0,0000037101;0,0000037101;0,0000037101;0,0000000000;3199,9999999996;3199,9999999996;3199,9999999996;0,0000000000;739,4900000000;1465,8700000000;1465,8700000000;0,0000000000;0,0000008570;0,0000015808;0,0000015808;EUR
FR0013482809;VMOB;0,0003000330;0,0058226066;;;0,0000008157;0,0000179928;0,0000352623;0,0000352623;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;431,6300000000;431,6300000000;0,0000000000;0,0000000000;0,0000004489;0,0000004489;EUR
FR0125448490;CRNE;0,0000000000;0,0000000000;2,3333333333;2,3333333333;0,0000000000;0,0000000000;-0,0000008190;-0,0000008190;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125448789;CRNE;0,0000000000;0,0000000000;-5,5000000000;-5,5000000000;0,0000000000;0,0000000000;0,0000003480;0,0000003480;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125773178;CRNE;0,0000000000;-0,2647058824;-0,4318181818;-0,4318181818;0,0000000000;0,0000017504;0,0000244307;0,0000244307;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125797870;CRNE;0,0000000000;0,0000000000;-0,2903225806;-0,2903225806;0,0000000000;0,0000000000;0,0000003288;0,0000003288;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125818817;CRNE;0,0000000000;0,2500000000;-0,5614035088;-0,5614035088;0,0000021957;0,0000098022;0,0000708534;0,0000708534;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125818932;CRNE;;-1,0000000000;-1,0000000000;-1,0000000000;-0,0000000003;0,0000005427;0,0000093231;0,0000093231;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125825788;CRNE;0,0000000000;0,0000000000;0,6666666667;0,6666666667;0,0000000000;0,0000000000;-0,0000000700;-0,0000000700;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125826018;CRNE;0,0000000000;0,0000000000;1,2500000000;1,2500000000;0,0000000000;0,0000000000;-0,0000000986;-0,0000000986;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125827032;CRNE;0,0000000000;0,0000000000;-0,8571428571;-0,8571428571;0,0000000846;0,0000003099;0,0000048119;0,0000048119;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125892630;CRNE;0,0000000000;0,0000000000;1,1111111111;1,1111111111;0,0000000000;0,0000000000;-0,0000003146;-0,0000003146;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125955874;CRNE;-0,0434782609;-0,1200000000;1,4444444444;1,4444444444;0,0000009717;0,0000031679;0,0000012197;0,0000012197;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0125974651;CRNE;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;0,0000225595;0,0000225595;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000239;0,0000000239;EUR
FR0125974891;CRNE;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;-0,0000030096;-0,0000030096;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000238;0,0000000238;EUR
FR0125980096;CRNE;-0,3492063492;-0,1960784314;-0,1458333333;-0,1458333333;0,0000058204;-0,0000005126;0,0000169412;0,0000169412;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0126002379;CRNE;0,0000000000;0,0000000000;-4,0000000000;-4,0000000000;0,0000000000;0,0000000000;0,0000003773;0,0000003773;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0126002783;CRNE;0,0000000000;0,0000000000;0,6000000000;0,6000000000;0,0000000000;0,0000000000;-0,0000014213;-0,0000014213;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0126026279;CRNE;0,0000000000;0,0000000000;0,8888888889;0,8888888889;0,0000000000;0,0000000000;-0,0000015839;-0,0000015839;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
FR0126030438;CRNE;-0,1724137931;-0,0400000000;;;0,0000043213;0,0000063128;-0,0000040067;-0,0000040067;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000239;0,0000000239;EUR
FR0126069782;CRNE;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;-0,0000112114;-0,0000112114;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000235;0,0000000235;EUR
FR0126110198;CRNE;-0,0869565217;;;;0,0000020007;0,0000041873;0,0000041873;0,0000041873;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000298;0,0000000298;0,0000000298;EUR
FR0126111592;CRNE;0,0000000000;-0,0050251256;;;-0,0000086105;-0,0000575546;-0,0001111523;-0,0001111523;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000234;0,0000000234;EUR
FR0126130808;CRNE;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;0,0000000363;0,0000000363;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000226;0,0000000226;EUR
FR0126131533;CRNE;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;0,0000001005;0,0000001005;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000224;0,0000000224;EUR
FR0126134206;CRNE;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;0,0000034366;0,0000034366;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000256;0,0000000256;EUR
FR0126134602;CRNE;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;0,0000010847;0,0000010847;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000261;0,0000000261;EUR
